Epoch	Auc	Accuracy	loss
149	0.8245531814790494	0.8036838423875029	0.41769279446452856
150	0.8232470642658583	0.8035252972720914	0.4188769143074751
151	0.8225261410359981	0.8026113313126603	0.4195146691054106
152	0.8234729709622599	0.8027605502448123	0.4186056414619088
153	0.8250453739171805	0.8036185591046864	0.4171522413380444
154	0.8259509112601198	0.8040102588015855	0.41633146721869707
155	0.8265536755687259	0.8042434133830729	0.4157938207499683
156	0.8270973505464041	0.8047843320121241	0.4153086934238672
157	0.8275881387855446	0.8049335509442761	0.414866937790066
158	0.8280302866561977	0.8052972720913966	0.4144678325392306
159	0.8284306327311233	0.8054837957565866	0.4141046362929046
160	0.8287946967681417	0.8055117743063651	0.4137717862613499
161	0.8291308440258733	0.8056143623222196	0.4134650258347392
162	0.8294397925389986	0.8056143623222196	0.41318084485828876
163	0.8297263694793855	0.8055957099557006	0.41291628777980804
164	0.8299934312884093	0.8058381907204477	0.4126688949763775
165	0.8302440943650148	0.8059128001865237	0.41243653697893023
166	0.8304780851948325	0.8060899976684542	0.41221742052584887
167	0.830700338928447	0.8061366285847517	0.41201002430170774
168	0.8309109937500748	0.8061366285847517	0.4118130072019994
169	0.831110306049708	0.8062205642340872	0.41162523068487644
170	0.8312981492972205	0.8063511307997202	0.4114457215182483
171	0.8314785303592098	0.8061739333177897	0.4112736056558788
172	0.8316517270311407	0.8061086500349732	0.41110814455896616
173	0.8318178591836582	0.8061459547680112	0.4109486769884825
174	0.831978831903808	0.8061552809512706	0.41079465113580227
175	0.8321332907008626	0.8062112380508277	0.41064552776515484
176	0.8322820994045537	0.8062671951503847	0.41050090827047825
177	0.8324259922225852	0.8064070878992772	0.4103603553958237
178	0.8325669253772972	0.8064910235486127	0.4102235734462738
179	0.8327033714693135	0.8066402424807647	0.41009023832157254
180	0.832835384725831	0.8066868733970622	0.40996006736531854
181	0.8329645422544896	0.8069107017952902	0.409832829143852
182	0.8330912524241352	0.8069107017952902	0.4097083224914968
183	0.8332152307798234	0.8069666588948473	0.40958634158596396
184	0.8333370605017582	0.8070785730939612	0.40946672298014164
185	0.8334559079657082	0.8070785730939612	0.4093493167310953
186	0.8335722581245428	0.8071438563767778	0.4092339971102774
187	0.8336855339818614	0.8072091396595943	0.40912062069401145
188	0.8337979693176298	0.8072744229424108	0.4090091120451689
189	0.8339077870019603	0.8074889251573794	0.4088993286713958
190	0.8340159122269384	0.8075355560736769	0.4087912291288376
191	0.8341223395222767	0.8075169037071579	0.40868470072746277
192	0.8342271069421483	0.8075635346234553	0.4085797118023038
193	0.8343302083027502	0.8077314059221263	0.40847614919766784
194	0.8344309966831382	0.8077966892049429	0.408374001737684
195	0.834531417365078	0.8077407321053859	0.40827318327501416
196	0.8346305886809443	0.8078526463044999	0.40817366586998105
197	0.8347269970259987	0.8079272557705759	0.4080753936432302
198	0.8348226245469873	0.8080018652366519	0.40797835122793913
199	0.834915529054046	0.8080111914199114	0.4078824850730598
200	0.8350094189263513	0.8080764747027279	0.4077877472154796
201	0.8351011292458875	0.8081790627185824	0.4076941595412791
202	0.8351912039494926	0.8083189554674749	0.40760165359824896
203	0.8352802595147721	0.808374912567032	0.40751022519543767
204	0.8353676949236284	0.8084028911168104	0.40741984732449055
205	0.8354543633030562	0.8084215434833294	0.40733050974085927
206	0.8355395960888008	0.8085707624154814	0.4072421877644956
207	0.8356242758998413	0.8086733504313359	0.40715487767010927
208	0.8357084864553587	0.8087572860806714	0.40706855058670044
209	0.8357906944100122	0.8086453718815575	0.4069832027889788
210	0.8358715143386988	0.8086733504313359	0.40689881332218647
211	0.8359520771638778	0.8086733504313359	0.4068153817206621
212	0.8360310005677084	0.8086453718815575	0.40673289680853486
213	0.8361100452692158	0.808803916996969	0.40665134182199836
214	0.8361875316523315	0.808747959897412	0.40657071815803647
215	0.8362635524741024	0.8087945908137095	0.40649101277813315
216	0.8363388076934765	0.808803916996969	0.4064122159034014
217	0.8364133220456664	0.808897178829564	0.40633433032780886
218	0.8364871661687312	0.8089438097458616	0.40625733928754926
219	0.8365589960368415	0.8089438097458616	0.40618124371394515
220	0.8366305704663143	0.8089997668454185	0.4061060454696417
221	0.83670096997319	0.8090277453951971	0.40603172592818737
222	0.8367704302555039	0.8090557239449755	0.4059582892805338
223	0.8368389900809448	0.809009093028678	0.40588573552668095
224	0.8369069633964414	0.808990440662159	0.40581405255943537
225	0.836974362093923	0.80897178829564	0.4057432501576841
226	0.8370405963337051	0.8090370715784565	0.4056733180768788
227	0.8371064688210034	0.809046397761716	0.40560424514114857
228	0.8371712574778816	0.809046397761716	0.4055360476486385
229	0.8372355959063233	0.8090930286780135	0.4054687167517841
230	0.8372979184149408	0.8092795523432036	0.4054022473283112
231	0.8373596253973068	0.8093168570762416	0.40533665008842945
232	0.8374211333087794	0.8094007927255771	0.40527192456647754
233	0.8374812348807144	0.8093728141757985	0.40520804189145565
234	0.8375403482333392	0.809326183259501	0.40514502534642816
235	0.8375989326329569	0.8093634879925391	0.4050828954204917
236	0.8376562664773084	0.809307530892982	0.4050216041505337
237	0.8377129541142314	0.8093355094427606	0.40496119437739253
238	0.8377685971641003	0.8092422476101655	0.40490163769572973
239	0.8378238934453164	0.8092608999766845	0.4048429625108838
240	0.8378779253766284	0.8092235952436465	0.4047851590439677
241	0.8379311783865828	0.809251573793425	0.4047282198444009
242	0.8379829182674762	0.8092235952436465	0.4046721700578928
243	0.8380344390990351	0.8091303334110516	0.4046169864013791
244	0.8380852033660633	0.8091676381440895	0.40456269634887576
245	0.838135328798659	0.809121007227792	0.40450928919017315
246	0.8381849928244052	0.8091303334110516	0.4044567779637873
247	0.8382329788989524	0.809139659594311	0.404405168723315
248	0.838279937272985	0.8091489857775706	0.40435447031632066
